metric_name,timestamp,metric_value,check,error_code,expected_response,group,method,name,scenario,status,extra_tags,metadata
group_duration,1788335283,2.690584,,,,::wf03_02_search,,,wf03_endurance,,workflow=wf03&traffic=measured,
checks,1788335284,1.000000,cancellation: request uses correlated order id,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,traffic=measured&operation_role=business&step=cancellation&endpoint_group=transactional&workflow=wf03,
http_reqs,1788335284,1.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,traffic=measured&step=cancellation&endpoint_group=transactional&workflow=wf03&operation_role=business,
http_req_duration,1788335284,3.900000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,operation_role=business&workflow=wf03&step=cancellation&endpoint_group=transactional&traffic=measured,
http_req_blocked,1788335284,0.013000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,operation_role=business&endpoint_group=transactional&workflow=wf03&step=cancellation&traffic=measured,
http_req_connecting,1788335284,0.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,workflow=wf03&traffic=measured&step=cancellation&operation_role=business&endpoint_group=transactional,
http_req_tls_handshaking,1788335284,0.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,traffic=measured&workflow=wf03&step=cancellation&operation_role=business&endpoint_group=transactional,
http_req_sending,1788335284,0.055000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,endpoint_group=transactional&workflow=wf03&step=cancellation&operation_role=business&traffic=measured,
http_req_waiting,1788335284,3.623000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,traffic=measured&step=cancellation&endpoint_group=transactional&workflow=wf03&operation_role=business,
http_req_receiving,1788335284,0.222000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,workflow=wf03&operation_role=business&traffic=measured&step=cancellation&endpoint_group=transactional,
http_req_failed,1788335284,0.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,operation_role=business&endpoint_group=transactional&workflow=wf03&traffic=measured&step=cancellation,
checks,1788335284,1.000000,cancellation: status is 200,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,step=cancellation&operation_role=business&endpoint_group=transactional&workflow=wf03&traffic=measured,
checks,1788335284,1.000000,cancellation: body is valid JSON object,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,endpoint_group=transactional&workflow=wf03&traffic=measured&step=cancellation&operation_role=business,
checks,1788335284,1.000000,cancellation: response indicates success,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,endpoint_group=transactional&workflow=wf03&operation_role=business&traffic=measured&step=cancellation,
group_duration,1788335284,4.473333,,,,::wf03_06_cancellation,,,wf03_endurance,,traffic=measured&workflow=wf03,
http_reqs,1788335284,1.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,step=final_probe&operation_role=verification&endpoint_group=read&workflow=wf03&traffic=measured,
http_req_duration,1788335284,1.201000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,workflow=wf03&operation_role=verification&traffic=measured&step=final_probe&endpoint_group=read,
http_req_blocked,1788335284,0.008000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,step=final_probe&operation_role=verification&endpoint_group=read&workflow=wf03&traffic=measured,
http_req_connecting,1788335284,0.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,workflow=wf03&traffic=measured&operation_role=verification&step=final_probe&endpoint_group=read,
http_req_tls_handshaking,1788335284,0.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,workflow=wf03&traffic=measured&operation_role=verification&step=final_probe&endpoint_group=read,
http_req_sending,1788335284,0.038000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,workflow=wf03&step=final_probe&endpoint_group=read&traffic=measured&operation_role=verification,
http_req_waiting,1788335284,1.075000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,step=final_probe&endpoint_group=read&workflow=wf03&operation_role=verification&traffic=measured,
http_req_receiving,1788335284,0.088000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,operation_role=verification&endpoint_group=read&workflow=wf03&traffic=measured&step=final_probe,
http_req_failed,1788335284,0.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,endpoint_group=read&traffic=measured&operation_role=verification&workflow=wf03&step=final_probe,
checks,1788335284,1.000000,final_probe: status is 200,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,endpoint_group=read&workflow=wf03&traffic=measured&operation_role=verification&step=final_probe,
checks,1788335284,1.000000,final_probe: body is valid order object,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&traffic=measured&operation_role=verification&step=final_probe&endpoint_group=read,
checks,1788335284,1.000000,final_probe: id matches correlated order id,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&operation_role=verification&endpoint_group=read&traffic=measured&step=final_probe,
checks,1788335284,1.000000,final_probe: owner matches authenticated user,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&traffic=measured&step=final_probe&operation_role=verification&endpoint_group=read,
checks,1788335284,1.000000,final_probe: amount remains checkout total,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,step=final_probe&operation_role=verification&endpoint_group=read&workflow=wf03&traffic=measured,
checks,1788335284,1.000000,final_probe: address remains checkout address,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,endpoint_group=read&traffic=measured&step=final_probe&workflow=wf03&operation_role=verification,
checks,1788335284,1.000000,final_probe: state is canceled,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&step=final_probe&operation_role=verification&traffic=measured&endpoint_group=read,
group_duration,1788335284,1.551458,,,,::wf03_07_final_probe,,,wf03_endurance,,workflow=wf03&traffic=measured,
wf03_orders_canceled,1788335284,1.000000,,,,,,,endurance,,workflow=wf03&traffic=measured,
wf03_workflow_success,1788335284,1.000000,,,,,,,endurance,,workflow=wf03&traffic=measured,
wf03_lifecycle_duration,1788335284,535.000000,,,,,,,endurance,,workflow=wf03&traffic=measured&outcome=success,
data_sent,1788335284,1451.000000,,,,,,,wf03_endurance,,workflow=wf03&traffic=measured,
data_received,1788335284,3124.000000,,,,,,,wf03_endurance,,workflow=wf03&traffic=measured,
iteration_duration,1788335284,3990.884250,,,,,,,wf03_endurance,,workflow=wf03&traffic=measured,
iterations,1788335284,1.000000,,,,,,,wf03_endurance,,workflow=wf03&traffic=measured,
wf03_workflow_attempted,1788335284,1.000000,,,,,,,endurance,,traffic=measured&workflow=wf03,
http_reqs,1788335284,1.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,workflow=wf03&step=login&operation_role=business&traffic=measured&endpoint_group=auth,
http_req_duration,1788335284,1.235000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,workflow=wf03&traffic=measured&step=login&operation_role=business&endpoint_group=auth,
http_req_blocked,1788335284,0.006000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,workflow=wf03&step=login&endpoint_group=auth&traffic=measured&operation_role=business,
http_req_connecting,1788335284,0.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,workflow=wf03&operation_role=business&traffic=measured&step=login&endpoint_group=auth,
http_req_tls_handshaking,1788335284,0.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,workflow=wf03&traffic=measured&step=login&operation_role=business&endpoint_group=auth,
http_req_sending,1788335284,0.031000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,traffic=measured&operation_role=business&step=login&endpoint_group=auth&workflow=wf03,
http_req_waiting,1788335284,1.157000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,workflow=wf03&step=login&operation_role=business&endpoint_group=auth&traffic=measured,
http_req_receiving,1788335284,0.047000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,traffic=measured&step=login&operation_role=business&workflow=wf03&endpoint_group=auth,
http_req_failed,1788335284,0.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,workflow=wf03&traffic=measured&step=login&endpoint_group=auth&operation_role=business,
checks,1788335284,1.000000,login: status is 200,,,::wf03_01_login,,wf03_login,endurance,,operation_role=business&endpoint_group=auth&workflow=wf03&traffic=measured&step=login,
checks,1788335284,1.000000,login: body is valid JSON object,,,::wf03_01_login,,wf03_login,endurance,,operation_role=business&endpoint_group=auth&workflow=wf03&traffic=measured&step=login,
checks,1788335284,1.000000,login: response indicates success,,,::wf03_01_login,,wf03_login,endurance,,workflow=wf03&traffic=measured&step=login&operation_role=business&endpoint_group=auth,
checks,1788335284,1.000000,login: token is non-empty,,,::wf03_01_login,,wf03_login,endurance,,workflow=wf03&step=login&traffic=measured&operation_role=business&endpoint_group=auth,
checks,1788335284,1.000000,login: identity matches dedicated credential,,,::wf03_01_login,,wf03_login,endurance,,workflow=wf03&traffic=measured&step=login&operation_role=business&endpoint_group=auth,
checks,1788335284,1.000000,login: role is user,,,::wf03_01_login,,wf03_login,endurance,,traffic=measured&endpoint_group=auth&workflow=wf03&step=login&operation_role=business,
checks,1788335284,1.000000,login: account is unlocked,,,::wf03_01_login,,wf03_login,endurance,,traffic=measured&step=login&operation_role=business&endpoint_group=auth&workflow=wf03,
group_duration,1788335284,1.484916,,,,::wf03_01_login,,,wf03_endurance,,workflow=wf03&traffic=measured,
checks,1788335284,1.000000,cancellation: request uses correlated order id,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,workflow=wf03&endpoint_group=transactional&traffic=measured&step=cancellation&operation_role=business,
http_reqs,1788335284,1.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,step=cancellation&operation_role=business&workflow=wf03&traffic=measured&endpoint_group=transactional,
http_req_duration,1788335284,4.255000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,workflow=wf03&step=cancellation&operation_role=business&traffic=measured&endpoint_group=transactional,
http_req_blocked,1788335284,0.017000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,operation_role=business&traffic=measured&step=cancellation&endpoint_group=transactional&workflow=wf03,
http_req_connecting,1788335284,0.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,traffic=measured&operation_role=business&workflow=wf03&step=cancellation&endpoint_group=transactional,
http_req_tls_handshaking,1788335284,0.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,operation_role=business&workflow=wf03&traffic=measured&endpoint_group=transactional&step=cancellation,
http_req_sending,1788335284,0.039000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,workflow=wf03&endpoint_group=transactional&traffic=measured&step=cancellation&operation_role=business,
http_req_waiting,1788335284,4.100000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,endpoint_group=transactional&workflow=wf03&operation_role=business&traffic=measured&step=cancellation,
http_req_receiving,1788335284,0.116000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,step=cancellation&operation_role=business&endpoint_group=transactional&workflow=wf03&traffic=measured,
http_req_failed,1788335284,0.000000,,,true,::wf03_06_cancellation,PUT,wf03_cancellation,endurance,200,operation_role=business&endpoint_group=transactional&workflow=wf03&traffic=measured&step=cancellation,
checks,1788335284,1.000000,cancellation: status is 200,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,endpoint_group=transactional&workflow=wf03&traffic=measured&operation_role=business&step=cancellation,
checks,1788335284,1.000000,cancellation: body is valid JSON object,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,workflow=wf03&traffic=measured&operation_role=business&endpoint_group=transactional&step=cancellation,
checks,1788335284,1.000000,cancellation: response indicates success,,,::wf03_06_cancellation,,wf03_cancellation,endurance,,workflow=wf03&traffic=measured&step=cancellation&operation_role=business&endpoint_group=transactional,
group_duration,1788335284,4.821667,,,,::wf03_06_cancellation,,,wf03_endurance,,workflow=wf03&traffic=measured,
http_reqs,1788335284,1.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,operation_role=verification&endpoint_group=read&workflow=wf03&traffic=measured&step=final_probe,
http_req_duration,1788335284,0.933000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,workflow=wf03&operation_role=verification&traffic=measured&step=final_probe&endpoint_group=read,
http_req_blocked,1788335284,0.013000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,endpoint_group=read&workflow=wf03&traffic=measured&step=final_probe&operation_role=verification,
http_req_connecting,1788335284,0.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,traffic=measured&step=final_probe&operation_role=verification&endpoint_group=read&workflow=wf03,
http_req_tls_handshaking,1788335284,0.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,workflow=wf03&traffic=measured&step=final_probe&endpoint_group=read&operation_role=verification,
http_req_sending,1788335284,0.045000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,workflow=wf03&operation_role=verification&endpoint_group=read&traffic=measured&step=final_probe,
http_req_waiting,1788335284,0.842000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,workflow=wf03&step=final_probe&operation_role=verification&traffic=measured&endpoint_group=read,
http_req_receiving,1788335284,0.046000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,endpoint_group=read&workflow=wf03&traffic=measured&step=final_probe&operation_role=verification,
http_req_failed,1788335284,0.000000,,,true,::wf03_07_final_probe,GET,wf03_final_probe,endurance,200,traffic=measured&step=final_probe&endpoint_group=read&workflow=wf03&operation_role=verification,
checks,1788335284,1.000000,final_probe: status is 200,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,operation_role=verification&endpoint_group=read&traffic=measured&workflow=wf03&step=final_probe,
checks,1788335284,1.000000,final_probe: body is valid order object,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&traffic=measured&operation_role=verification&step=final_probe&endpoint_group=read,
checks,1788335284,1.000000,final_probe: id matches correlated order id,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&traffic=measured&step=final_probe&operation_role=verification&endpoint_group=read,
checks,1788335284,1.000000,final_probe: owner matches authenticated user,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,workflow=wf03&traffic=measured&operation_role=verification&endpoint_group=read&step=final_probe,
checks,1788335284,1.000000,final_probe: amount remains checkout total,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,operation_role=verification&workflow=wf03&step=final_probe&endpoint_group=read&traffic=measured,
checks,1788335284,1.000000,final_probe: address remains checkout address,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,operation_role=verification&endpoint_group=read&workflow=wf03&traffic=measured&step=final_probe,
checks,1788335284,1.000000,final_probe: state is canceled,,,::wf03_07_final_probe,,wf03_final_probe,endurance,,operation_role=verification&workflow=wf03&traffic=measured&endpoint_group=read&step=final_probe,
group_duration,1788335284,1.238208,,,,::wf03_07_final_probe,,,wf03_endurance,,workflow=wf03&traffic=measured,
wf03_orders_canceled,1788335284,1.000000,,,,,,,endurance,,workflow=wf03&traffic=measured,
wf03_workflow_success,1788335284,1.000000,,,,,,,endurance,,workflow=wf03&traffic=measured,
wf03_lifecycle_duration,1788335284,594.000000,,,,,,,endurance,,workflow=wf03&traffic=measured&outcome=success,
data_sent,1788335284,1440.000000,,,,,,,wf03_endurance,,traffic=measured&workflow=wf03,
data_received,1788335284,3068.000000,,,,,,,wf03_endurance,,workflow=wf03&traffic=measured,
iteration_duration,1788335284,5372.836167,,,,,,,wf03_endurance,,workflow=wf03&traffic=measured,
iterations,1788335284,1.000000,,,,,,,wf03_endurance,,workflow=wf03&traffic=measured,
wf03_workflow_attempted,1788335284,1.000000,,,,,,,endurance,,traffic=measured&workflow=wf03,
http_reqs,1788335284,1.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,workflow=wf03&traffic=measured&step=login&operation_role=business&endpoint_group=auth,
http_req_duration,1788335284,1.521000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,step=login&operation_role=business&endpoint_group=auth&workflow=wf03&traffic=measured,
http_req_blocked,1788335284,0.006000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,traffic=measured&endpoint_group=auth&workflow=wf03&step=login&operation_role=business,
http_req_connecting,1788335284,0.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,workflow=wf03&step=login&traffic=measured&operation_role=business&endpoint_group=auth,
http_req_tls_handshaking,1788335284,0.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,workflow=wf03&step=login&operation_role=business&endpoint_group=auth&traffic=measured,
http_req_sending,1788335284,0.030000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,endpoint_group=auth&step=login&workflow=wf03&traffic=measured&operation_role=business,
http_req_waiting,1788335284,1.425000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,endpoint_group=auth&workflow=wf03&traffic=measured&step=login&operation_role=business,
http_req_receiving,1788335284,0.066000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,endpoint_group=auth&traffic=measured&workflow=wf03&step=login&operation_role=business,
http_req_failed,1788335284,0.000000,,,true,::wf03_01_login,POST,wf03_login,endurance,200,workflow=wf03&step=login&operation_role=business&traffic=measured&endpoint_group=auth,
checks,1788335284,1.000000,login: status is 200,,,::wf03_01_login,,wf03_login,endurance,,workflow=wf03&step=login&operation_role=business&traffic=measured&endpoint_group=auth,
checks,1788335284,1.000000,login: body is valid JSON object,,,::wf03_01_login,,wf03_login,endurance,,workflow=wf03&traffic=measured&operation_role=business&endpoint_group=auth&step=login,
checks,1788335284,1.000000,login: response indicates success,,,::wf03_01_login,,wf03_login,endurance,,operation_role=business&workflow=wf03&traffic=measured&endpoint_group=auth&step=login,
checks,1788335284,1.000000,login: token is non-empty,,,::wf03_01_login,,wf03_login,endurance,,workflow=wf03&traffic=measured&endpoint_group=auth&step=login&operation_role=business,
checks,1788335284,1.000000,login: identity matches dedicated credential,,,::wf03_01_login,,wf03_login,endurance,,traffic=measured&step=login&operation_role=business&workflow=wf03&endpoint_group=auth,
checks,1788335284,1.000000,login: role is user,,,::wf03_01_login,,wf03_login,endurance,,step=login&workflow=wf03&traffic=measured&operation_role=business&endpoint_group=auth,
checks,1788335284,1.000000,login: account is unlocked,,,::wf03_01_login,,wf03_login,endurance,,workflow=wf03&traffic=measured&step=login&operation_role=business&endpoint_group=auth,
group_duration,1788335284,1.838333,,,,::wf03_01_login,,,wf03_endurance,,traffic=measured&workflow=wf03,
vus,1788335284,5.000000,,,,,,,,,,
vus_max,1788335284,5.000000,,,,,,,,,,
http_reqs,1788335284,1.000000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,step=checkout&operation_role=business&workflow=wf03&endpoint_group=transactional&traffic=measured,
http_req_duration,1788335284,4.344000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,traffic=measured&operation_role=business&endpoint_group=transactional&workflow=wf03&step=checkout,
http_req_blocked,1788335284,0.015000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,operation_role=business&endpoint_group=transactional&workflow=wf03&traffic=measured&step=checkout,
http_req_connecting,1788335284,0.000000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,traffic=measured&endpoint_group=transactional&workflow=wf03&step=checkout&operation_role=business,
http_req_tls_handshaking,1788335284,0.000000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,traffic=measured&step=checkout&endpoint_group=transactional&workflow=wf03&operation_role=business,
http_req_sending,1788335284,0.046000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,workflow=wf03&traffic=measured&step=checkout&endpoint_group=transactional&operation_role=business,
http_req_waiting,1788335284,4.205000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,workflow=wf03&traffic=measured&step=checkout&operation_role=business&endpoint_group=transactional,
http_req_receiving,1788335284,0.093000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,operation_role=business&endpoint_group=transactional&workflow=wf03&traffic=measured&step=checkout,
http_req_failed,1788335284,0.000000,,,true,::wf03_04_checkout,POST,wf03_checkout,endurance,200,operation_role=business&traffic=measured&endpoint_group=transactional&workflow=wf03&step=checkout,
checks,1788335284,1.000000,checkout: status is 200,,,::wf03_04_checkout,,wf03_checkout,endurance,,endpoint_group=transactional&step=checkout&operation_role=business&workflow=wf03&traffic=measured,
checks,1788335284,1.000000,checkout: body is valid JSON object,,,::wf03_04_checkout,,wf03_checkout,endurance,,step=checkout&operation_role=business&workflow=wf03&traffic=measured&endpoint_group=transactional,
checks,1788335284,1.000000,checkout: response indicates success,,,::wf03_04_checkout,,wf03_checkout,endurance,,step=checkout&workflow=wf03&traffic=measured&operation_role=business&endpoint_group=transactional,
checks,1788335284,1.000000,checkout: new order id is valid,,,::wf03_04_checkout,,wf03_checkout,endurance,,traffic=measured&endpoint_group=transactional&workflow=wf03&step=checkout&operation_role=business,
group_duration,1788335284,4.800792,,,,::wf03_04_checkout,,,wf03_endurance,,workflow=wf03&traffic=measured,
wf03_orders_created,1788335284,1.000000,,,,,,,endurance,,workflow=wf03&traffic=measured,
http_reqs,1788335284,1.000000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,traffic=measured&endpoint_group=read&workflow=wf03&step=pending_probe&operation_role=verification,
http_req_duration,1788335284,0.915000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,endpoint_group=read&workflow=wf03&traffic=measured&step=pending_probe&operation_role=verification,
http_req_blocked,1788335284,0.005000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,workflow=wf03&endpoint_group=read&traffic=measured&step=pending_probe&operation_role=verification,
http_req_connecting,1788335284,0.000000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,step=pending_probe&endpoint_group=read&operation_role=verification&workflow=wf03&traffic=measured,
http_req_tls_handshaking,1788335284,0.000000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,operation_role=verification&endpoint_group=read&workflow=wf03&step=pending_probe&traffic=measured,
http_req_sending,1788335284,0.020000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,operation_role=verification&workflow=wf03&traffic=measured&step=pending_probe&endpoint_group=read,
http_req_waiting,1788335284,0.835000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,workflow=wf03&traffic=measured&operation_role=verification&step=pending_probe&endpoint_group=read,
http_req_receiving,1788335284,0.060000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,workflow=wf03&traffic=measured&step=pending_probe&operation_role=verification&endpoint_group=read,
http_req_failed,1788335284,0.000000,,,true,::wf03_05_pending_probe,GET,wf03_pending_probe,endurance,200,endpoint_group=read&workflow=wf03&traffic=measured&step=pending_probe&operation_role=verification,
checks,1788335284,1.000000,pending_probe: status is 200,,,::wf03_05_pending_probe,,wf03_pending_probe,endurance,,endpoint_group=read&traffic=measured&operation_role=verification&workflow=wf03&step=pending_probe,
checks,1788335284,1.000000,pending_probe: body is valid order object,,,::wf03_05_pending_probe,,wf03_pending_probe,endurance,,operation_role=verification&step=pending_probe&endpoint_group=read&workflow=wf03&traffic=measured,
checks,1788335284,1.000000,pending_probe: id matches correlated order id,,,::wf03_05_pending_probe,,wf03_pending_probe,endurance,,endpoint_group=read&workflow=wf03&traffic=measured&step=pending_probe&operation_role=verification,
checks,1788335284,1.000000,pending_probe: owner matches authenticated user,,,::wf03_05_pending_probe,,wf03_pending_probe,endurance,,step=pending_probe&workflow=wf03&traffic=measured&operation_role=verification&endpoint_group=read,
checks,1788335284,1.000000,pending_probe: amount matches checkout total,,,::wf03_05_pending_probe,,wf03_pending_probe,endurance,,step=pending_probe&workflow=wf03&traffic=measured&operation_role=verification&endpoint_group=read,
checks,1788335284,1.000000,pending_probe: address matches checkout address,,,::wf03_05_pending_probe,,wf03_pending_probe,endurance,,endpoint_group=read&workflow=wf03&traffic=measured&step=pending_probe&operation_role=verification,
checks,1788335284,1.000000,pending_probe: state is pending,,,::wf03_05_pending_probe,,wf03_pending_probe,endurance,,traffic=measured&step=pending_probe&operation_role=verification&endpoint_group=read&workflow=wf03,
group_duration,1788335284,1.207167,,,,::wf03_05_pending_probe,,,wf03_endurance,,workflow=wf03&traffic=measured,
http_reqs,1788335284,1.000000,,,true,::wf03_03_detail,GET,wf03_detail,endurance,200,operation_role=business&endpoint_group=read&workflow=wf03&traffic=measured&step=detail,
http_req_duration,1788335284,1.236000,,,true,::wf03_03_detail,GET,wf03_detail,endurance,200,endpoint_group=read&operation_role=business&workflow=wf03&traffic=measured&step=detail,
http_req_blocked,1788335284,0.014000,,,true,::wf03_03_detail,GET,wf03_detail,endurance,200,endpoint_group=read&workflow=wf03&step=detail&operation_role=business&traffic=measured,
http_req_connecting,1788335284,0.000000,,,true,::wf03_03_detail,GET,wf03_detail,endurance,200,workflow=wf03&traffic=measured&step=detail&endpoint_group=read&operation_role=business,
http_req_tls_handshaking,1788335284,0.000000,,,true,::wf03_03_detail,GET,wf03_detail,endurance,200,step=detail&operation_role=business&endpoint_group=read&workflow=wf03&traffic=measured,
http_req_sending,1788335284,0.043000,,,true,::wf03_03_detail,GET,wf03_detail,endurance,200,operation_role=business&endpoint_group=read&workflow=wf03&traffic=measured&step=detail,
http_req_waiting,1788335284,1.129000,,,true,::wf03_03_detail,GET,wf03_detail,endurance,200,endpoint_group=read&workflow=wf03&traffic=measured&step=detail&operation_role=business,
http_req_receiving,1788335284,0.064000,,,true,::wf03_03_detail,GET,wf03_detail,endurance,200,workflow=wf03&traffic=measured&step=detail&operation_role=business&endpoint_group=read,
http_req_failed,1788335284,0.000000,,,true,::wf03_03_detail,GET,wf03_detail,endurance,200,step=detail&operation_role=business&workflow=wf03&endpoint_group=read&traffic=measured,
checks,1788335284,1.000000,detail: status is 200,,,::wf03_03_detail,,wf03_detail,endurance,,step=detail&operation_role=business&endpoint_group=read&workflow=wf03&traffic=measured,
checks,1788335284,1.000000,detail: body is valid product object,,,::wf03_03_detail,,wf03_detail,endurance,,operation_role=business&endpoint_group=read&workflow=wf03&traffic=measured&step=detail,
checks,1788335284,1.000000,detail: id matches correlated product id,,,::wf03_03_detail,,wf03_detail,endurance,,endpoint_group=read&traffic=measured&step=detail&operation_role=business&workflow=wf03,
checks,1788335284,1.000000,detail: name matches expected product,,,::wf03_03_detail,,wf03_detail,endurance,,operation_role=business&workflow=wf03&traffic=measured&step=detail&endpoint_group=read,
checks,1788335284,1.000000,detail: price is positive and finite,,,::wf03_03_detail,,wf03_detail,endurance,,endpoint_group=read&workflow=wf03&traffic=measured&step=detail&operation_role=business,
group_duration,1788335284,1.584833,,,,::wf03_03_detail,,,wf03_endurance,,workflow=wf03&traffic=measured,
http_reqs,1788335284,1.000000,,,true,::wf03_02_search,GET,wf03_search,endurance,200,traffic=measured&step=search&operation_role=business&endpoint_group=read&workflow=wf03,
http_req_duration,1788335284,1.837000,,,true,::wf03_02_search,GET,wf03_search,endurance,200,traffic=measured&operation_role=business&endpoint_group=read&workflow=wf03&step=search,
http_req_blocked,1788335284,0.013000,,,true,::wf03_02_search,GET,wf03_search,endurance,200,endpoint_group=read&traffic=measured&step=search&operation_role=business&workflow=wf03,
http_req_connecting,1788335284,0.000000,,,true,::wf03_02_search,GET,wf03_search,endurance,200,workflow=wf03&traffic=measured&step=search&endpoint_group=read&operation_role=business,
http_req_tls_handshaking,1788335284,0.000000,,,true,::wf03_02_search,GET,wf03_search,endurance,200,traffic=measured&step=search&operation_role=business&workflow=wf03&endpoint_group=read,
http_req_sending,1788335284,0.045000,,,true,::wf03_02_search,GET,wf03_search,endurance,200,workflow=wf03&traffic=measured&step=search&operation_role=business&endpoint_group=read,
